State,Year,Deaths,Total_Deaths_Annual,Mortality_Rate_Per_100k,Mortality_Rank_National,Mortality_Percentile,Mortality_YoY_Change_Pct,Deaths_YoY_Change_Pct,Mortality_3Yr_Rolling_Avg,Mortality_Trend_Slope,Deaths_Cumulative_2018,Mortality_Volatility,County_Burden_Concentration,High_Burden_County_Count,Total_Population,Population_65plus,Population_85plus,Population_75_84,Pct_Population_65plus,Pct_Population_85plus,Pct_Population_75_84,Working_Age_Population,Elderly_Dependency_Ratio,Very_Old_Ratio,Age_65plus_YoY_Growth,Age_85plus_YoY_Growth,Deaths_Female,Deaths_Male,Mortality_Rate_Female,Mortality_Rate_Male,Female_Male_Death_Ratio,Female_Pct_Of_Deaths,State_Code,Total_Funding_Annual,Mean_Award_Size,Median_Award_Size,Award_Size_StdDev,Total_Direct_Cost,Total_Indirect_Cost,Number_Of_Projects,Number_Of_Applications,Total_Funding_Millions,Mean_Award_Millions,Indirect_Cost_Ratio,Funding_YoY_Change_Pct,Projects_YoY_Change,Funding_3Yr_Rolling_Avg,Funding_Trend_Slope,Funding_Cumulative_2018,Funding_Volatility,Number_Of_Institutions,Number_Of_PIs,Number_Of_Unique_Projects,Number_Of_Universities,Number_Of_Schools,Number_Of_Medical_Centers,Top_Institution_Funding_Share,PIs_Per_Institution,Mortality_Rate_Per_100k_Lag1,Mortality_Rate_Per_100k_Lag2,Mortality_Rate_Per_100k_Lag3,Total_Deaths_Annual_Lag1,Total_Deaths_Annual_Lag2,Total_Deaths_Annual_Lag3,Population_65plus_Lag1,Population_65plus_Lag2,Population_65plus_Lag3,Population_85plus_Lag1,Population_85plus_Lag2,Population_85plus_Lag3,Total_Funding_Annual_Lag1,Total_Funding_Annual_Lag2,Total_Funding_Annual_Lag3,Number_Of_Projects_Lag1,Number_Of_Projects_Lag2,Number_Of_Projects_Lag3,Population,Funding_Per_Death,Funding_Per_65plus,Funding_Per_Capita,Projects_Per_Million_Pop,Funding_Per_Mortality_Unit,Deaths_Per_100k_Elderly,Overall_Burden_Index,Research_Capacity_Index,Funding_Burden_Alignment,Num_R1_Universities,Per_Capita_Income,Median_Income,Prior_NIH_Funding_Total,Rural_Population_Pct,Region,Regional_Avg_Funding,Regional_Avg_Mortality,Regional_Avg_65plus_Pop,Funding_vs_Regional_Avg,Mortality_vs_Regional_Avg
Arizona,2019,2667,2667,37.82818288983205,2.0,98.0392156862745,,,37.82818288983205,-1.8362834826496222,2667,,90.81364829396325,4.0,7050299,828224,32760,336428,11.747359934663763,0.4646611441585669,4.771825989224003,4371185.38,18.947354733328652,3.955451665249981,,,1783.0,884.0,25.289707571267545,12.538475318564505,2.016968325791855,66.85414323209599,AZ,35116243.0,716658.0204081633,333353.0,1347476.0801435786,33898043.0,6855474.0,45,64,35.116243,0.7166580204081633,0.20223804660345732,,,35116243.0,12053643.499999998,35116243.0,,9,49,45,1.0,2.0,2.0,50.68417484182463,5.444444444444445,,,,,,,,,,,,,,,,,,,7050299,13166.945256842895,42.39945111467429,4.980816132762596,6.3827080241561385,928309.009773742,322.01433428637665,2.179143661555728,-0.2098541284177929,-2.433015455233079,3,30694,58945,0.0,36.72942609218889,West,50894271.916666664,21.260684533168384,430332.4166666667,-15778028.916666664,16.567498356663666
Arizona,2020,2844,2844,39.64280218297467,2.0,98.0392156862745,4.797003594984672,6.636670416197976,38.735492536403356,-1.8362834826496222,5511,1.2831296074530887,87.9395218002813,5.0,7174064,877837,37739,353266,12.236258277037953,0.5260477185595221,4.924210322071283,4447919.68,19.73590044683541,4.299089694328218,5.990287651649795,15.198412698412689,1911.0,933.0,26.637621298053656,13.005180884921016,2.0482315112540195,67.19409282700421,AZ,40434820.0,748792.9629629629,377388.0,1013568.1631269624,40833987.0,11336281.0,50,74,40.43482,0.7487929629629629,0.2776187639967657,15.145632179387757,5.0,37775531.5,12053643.499999998,75551063.0,3760801.8629628043,8,57,50,1.0,2.0,2.0,42.21437859745635,7.125,37.82818288983205,,,2667.0,,,828224,,,32760,,,35116243.0,,,45.0,,,7174064,14217.587904360056,46.06187709107727,5.636250248115991,6.969550313462495,1019978.8555150493,323.97814172790623,2.3394721115396453,-0.20147851194786315,-2.5413326574343444,3,32340,61529,35116243.0,51.19814548548225,West,60136814.0,24.920214610330017,548793.0909090909,-19701994.0,14.722587572644652
Arizona,2021,2378,2378,33.591352020841896,3.0,96.07843137254902,-15.264940490840683,-16.385372714486635,37.0207790312162,-1.8362834826496222,7889,3.105469048207532,90.66442388561816,4.0,7079203,820147,29842,339628,11.58530133971296,0.42154462868207054,4.797545712419886,4389105.86,18.685969902762835,3.6386160042041245,-6.5718350901135425,-20.92530273722144,1622.0,756.0,22.91218375853892,10.679168262302975,2.1455026455026456,68.20857863751051,AZ,62693561.0,1160991.8703703703,425695.5,2129758.3226851183,69411087.0,15040741.0,53,83,62.693561,1.1609918703703703,0.21669075719848618,55.048448342295075,3.0,46081541.333333336,12053643.499999998,138244624.0,14630147.414859576,10,64,53,1.0,2.0,2.0,56.920966732133785,6.4,39.64280218297467,37.82818288983205,,2844.0,2667.0,,877837,828224,,37739,32760,,40434820.0,35116243.0,,50.0,45.0,,7079203,26363.986963835156,76.44185859364237,8.856019667750735,7.486718490767958,1866360.1560634272,289.94802151321653,1.96015796428264,-0.12549303973873166,-1.944346585246878,3,34644,65913,40434820.0,45.11819108476145,West,69185081.81818181,22.395972490797934,495129.8181818182,-6491520.818181813,11.195379530043962
Arizona,2022,2431,2431,33.89437280910037,4.0,94.11764705882352,0.9020797616912324,2.22876366694702,35.709509004305644,-1.8362834826496222,10320,3.4096996673537667,88.19415878239407,4.0,7172282,894643,30157,378416,12.473617183484977,0.42046589913781973,5.2760892558323835,4446814.84,20.118737392717705,3.3708417771110937,9.08324971011294,1.0555592788687118,1650.0,781.0,23.00523041341654,10.889142395683828,2.112676056338028,67.87330316742081,AZ,85643399.0,1126886.8289473683,431750.0,2021418.4803558607,93474276.0,22073526.0,73,98,85.643399,1.1268868289473684,0.2361454610250204,36.606371745257846,20.0,62923926.666666664,12053643.499999998,223888023.0,22605169.874502033,13,74,73,1.0,2.0,2.0,46.8456056957758,5.6923076923076925,33.591352020841896,39.64280218297467,37.82818288983205,2378.0,2844.0,2667.0,820147,877837,828224,29842,37739,32760,62693561.0,40434820.0,35116243.0,53.0,50.0,45.0,7172282,35229.6993006993,95.72913329674518,11.940885620504046,10.178071637450953,2526773.3815981816,271.7284995243913,2.1039940328439153,0.026928390736006197,-1.8637523765385517,3,38334,72581,62693561.0,21.658772199147126,West,68532690.3076923,21.28792901885877,454884.46153846156,17110708.692307696,12.606443790241599
Arizona,2023,2291,2291,31.520980163521106,2.0,98.0392156862745,-7.002320588572819,-5.758946935417519,33.00223499782112,-1.8362834826496222,12611,1.2917206790293476,89.69882147533828,4.0,7268175,942456,30766,405494,12.966886460493864,0.42329745775246197,5.57903462698683,4506268.5,20.914333000796557,3.2644494809306748,5.344366412077228,2.019431641078362,1500.0,791.0,20.637918046827437,10.883062116693669,1.8963337547408343,65.47359231776517,AZ,72780171.0,1119694.9384615384,554471.0,1808758.838500078,86799794.0,17877986.0,64,87,72.780171,1.1196949384615384,0.20596806946339066,-15.019520652140395,-9.0,73705710.33333333,12053643.499999998,296668194.0,11502879.350394027,9,65,64,1.0,2.0,1.0,62.54606903850226,7.222222222222222,33.89437280910037,33.591352020841896,39.64280218297467,2431.0,2378.0,2844.0,894643,820147,877837,30157,29842,37739,85643399.0,62693561.0,40434820.0,73.0,53.0,50.0,7268175,31767.861632474902,77.22394573327561,10.013541363547246,8.805511699979705,2308943.7772061327,243.08827149490267,2.066757524267517,-0.11981776629453267,-1.9523075108758028,3,40736,76872,85643399.0,34.49297071059441,West,70407089.6923077,19.5641959357848,473191.6923076923,2373081.3076923043,11.956784227736307
Arkansas,2019,385,385,12.836028899402207,35.0,33.33333333333333,,,12.836028899402207,-0.25075432876946013,385,,75.32467532467533,1.0,2999370,38678,19575,19103,1.289537469535269,0.6526370537812941,0.6369004157539749,1859609.4,2.0798991444117245,50.610165985831735,,,343.0,42.0,11.435734837649239,1.400294061752968,8.166666666666666,89.0909090909091,AR,3353997.0,670799.4,395862.0,811542.3221873891,3724695.0,1727617.0,6,14,3.353997,0.6707994,0.46382777650250556,,,3353997.0,-575179.4000000004,3353997.0,,3,9,6,0.0,1.0,0.0,87.26936845799206,3.0,,,,,,,,,,,,,,,,,,,2999370,8711.68051948052,86.71588499922437,1.1182338291041118,2.000420088218526,261295.53199714288,995.397900615337,-0.5330511665056917,-0.563795001411451,-0.0314289058220486,1,26577,47597,0.0,51.42890730135005,South,31667078.76470588,15.312540089909643,240384.76470588235,-28313081.76470588,-2.476511190507436
Arkansas,2020,511,511,16.966186821290275,30.0,43.13725490196079,32.176290301749134,32.72727272727274,14.90110786034624,-0.25075432876946013,896,2.920462673938393,74.75538160469667,1.0,3011873,44879,25665,19214,1.4900694684005602,0.852127563147583,0.6379419052529771,1867361.26,2.403337852258968,57.18710309944518,16.03236982263818,31.11111111111111,432.0,79.0,14.343234259877491,2.622952561412782,5.468354430379747,84.54011741682974,AR,3390094.0,678018.8,377500.0,800935.5460817055,3714228.0,1774181.0,8,15,3.390094,0.6780188,0.4776715376654314,1.0762382912089752,2.0,3372045.5,-575179.4000000004,6744091.0,25524.433480490807,2,10,8,1.0,1.0,0.0,100.0,5.0,12.836028899402207,,,385.0,,,38678,,,19575,,,3353997.0,,,6.0,,,3011873,6634.234833659491,75.53853695492325,1.1255766760417854,2.656154492569906,199814.72771158512,1138.6171706143184,-0.3350639572257866,-0.5811915245526676,-0.22906311654402928,1,27724,49475,3353997.0,45.1994952328504,South,37824766.176470585,19.19583265640101,299064.8823529412,-34434672.176470585,-2.229645835110734
Arkansas,2021,385,385,12.806401471039736,32.0,39.21568627450981,-24.518092333102036,-24.65753424657534,14.202872397244073,-0.25075432876946013,1281,2.393146339180743,81.81818181818183,1.0,3006309,40649,14356,26293,1.3521231516786862,0.477529089657783,0.8745940620209034,1863911.58,2.180843793030139,35.316981967576076,-9.425343701954148,-44.0639002532632,334.0,51.0,11.109969068382526,1.696432402657212,6.549019607843137,86.75324675324674,AR,1153836.0,384612.0,380000.0,12596.972533112867,765000.0,388836.0,6,6,1.153836,0.384612,0.5082823529411765,-65.96448358069127,-2.0,2632642.3333333335,-575179.4000000004,7897927.0,1280811.0231343005,2,5,6,0.0,1.0,0.0,100.0,2.5,16.966186821290275,12.836028899402207,,511.0,385.0,,44879,38678,,25665,19575,,3390094.0,3353997.0,,8.0,6.0,,3006309,2996.9766233766236,28.385347733031562,0.3838048583828209,1.9958028266555432,90098.37795646754,947.1327707938696,-0.525312392451144,-0.5992339767100672,-0.06068341969435731,1,29210,52123,3390094.0,19.68870715159595,South,43056852.52941176,15.02377230694195,274485.76470588235,-41903016.52941176,-2.217370835902214
Arkansas,2022,437,437,14.47657891607195,29.0,45.09803921568628,13.041738921032087,13.506493506493511,14.749722402800655,-0.25075432876946013,1718,2.0933009968221215,67.50572082379863,1.0,3018669,54240,19384,34856,1.7968183991023858,0.6421373128355576,1.1546810862668282,1871574.78,2.898094192100622,35.73746312684366,33.43501685158306,35.023683477291726,374.0,63.0,12.38956639499064,2.087012521081311,5.936507936507937,85.58352402745996,AR,824198.0,274732.6666666667,374971.0,177990.89017231567,545544.0,278654.0,5,6,0.824198,0.2747326666666667,0.5107818984353233,-28.5688780727937,-1.0,1789376.0,-575179.4000000004,8722125.0,1396026.1062759536,2,4,5,0.0,1.0,0.0,100.0,2.0,12.806401471039736,16.966186821290275,12.836028899402207,385.0,511.0,385.0,40649,44879,38678,14356,25665,19575,1153836.0,3390094.0,3353997.0,6.0,8.0,6.0,3018669,1886.0366132723111,15.195390855457227,0.2730335787063769,1.6563591437153262,56933.20257350115,805.678466076696,-0.39379752689133163,-0.6043805869139082,-0.19542187000185274,1,31868,56335,1153836.0,45.951242656785475,South,48622889.294117644,15.051568698060166,278305.9411764706,-47798691.294117644,-0.574989781988215
Arkansas,2023,389,389,12.827061208164078,32.0,39.21568627450981,-11.394388946939472,-10.983981693363843,13.370013865091922,-0.25075432876946013,2107,0.9583691174189245,79.69151670951156,1.0,3032651,51574,16909,24242,1.700624305269548,0.557564981925055,0.7993666267565902,1880243.6199999999,2.7429424278541097,32.78589987202854,-4.915191740412983,-12.76826248452332,327.0,62.0,10.782645282955409,2.0444159252086704,5.274193548387097,84.06169665809769,AR,1761048.0,352209.6,382500.0,135525.3435941042,1158431.0,602617.0,6,7,1.761048,0.35220959999999996,0.5202010305318141,113.66807490433123,1.0,1246360.6666666667,-575179.4000000004,10483173.0,475228.98804821825,2,5,6,0.0,1.0,0.0,100.0,2.5,14.47657891607195,12.806401471039736,16.966186821290275,437.0,385.0,511.0,54240,40649,44879,19384,14356,25665,824198.0,1153836.0,3390094.0,5.0,6.0,8.0,3032651,4527.115681233933,34.14604257959437,0.5806958993962708,1.9784670243954878,137291.6189780977,754.2560204754334,-0.47482242922424095,-0.5992339767100672,-0.10523535592858929,1,33147,58773,824198.0,11.29839021081401,South,49637571.35294118,12.716180840659622,278406.0,-47876523.35294118,0.11088036750445696
California,2019,15381,15381,39.153846206716274,1.0,100.0,,,39.153846206716274,-0.7714756847422766,15381,,47.851245042585006,23.0,39283497,3265586,208950,1469689,8.312869905650203,0.5319027478638166,3.7412377009103848,24355768.14,13.407854686532584,6.398545314684716,,,10569.0,4812.0,26.904427576801528,12.249418629914745,2.1963840399002494,68.71464794226644,CA,469749463.0,745634.0682539683,403893.5,1388963.797577469,376266684.0,139249284.0,620,767,469.749463,0.7456340682539683,0.37008135431942735,,,469749463.0,56832329.49999997,469749463.0,,67,610,620,3.0,14.0,3.0,14.45397479890254,9.104477611940299,,,,,,,,,,,,,,,,,,,39283497,30540.892204668096,143.84844343404217,11.957933963974744,15.782708957911765,11997530.472994024,471.00275417643263,3.497906734646469,4.169470302633637,-0.4985719131555344,15,36955,75235,0.0,41.65634247060646,West,50894271.916666664,21.260684533168384,430332.4166666667,418855191.0833333,17.89316167354789
California,2020,17358,17358,44.116275741515224,1.0,100.0,12.67418150594799,12.853520577335665,41.635060974115746,-0.7714756847422766,32739,3.5089675752167446,46.85447632215693,24.0,39346023,3847251,244865,1515229,9.77799204763338,0.622337357958643,3.851034703049912,24394534.26,15.770954915537704,6.364674412976955,17.81196391704276,17.18832256520699,12021.0,5337.0,30.552007759462754,13.564267982052469,2.25238898257448,69.25337020394055,CA,499583610.0,707625.5099150141,425244.5,1358004.2118502837,422357434.0,143495831.0,681,847,499.58361,0.7076255099150142,0.3397497461829925,6.351076339601902,61.0,484666536.5,56832329.49999997,969333073.0,21095927.654616293,63,663,681,1.0,15.0,3.0,18.750142743874243,10.523809523809524,39.153846206716274,,,15381.0,,,3265586,,,208950,,,469749463.0,,,620.0,,,39346023,28781.173522295194,129.8546962493479,12.697181872739717,17.3079754464638,11324247.153752178,451.1792965938536,4.160462638537942,4.362322241872717,-0.12776908757825467,15,38576,78672,469749463.0,49.203480417187606,West,60136814.0,24.920214610330017,548793.0909090909,439446796.0,19.196061131185207
California,2021,15430,15430,39.107494488770634,1.0,100.0,-11.353590412055393,-11.107270422859772,40.792538812334044,-0.7714756847422766,48169,2.878533915249426,47.4400518470512,23.0,39455353,3394917,205823,1460575,8.60445222730614,0.5216605209437614,3.7018424344093437,24462318.86,13.878148753719582,6.062681355685574,-11.75733010401453,-15.944295836481325,10686.0,4744.0,27.08377745346747,12.02371703530317,2.2525295109612142,69.2546986390149,CA,553708986.0,720037.6931079323,436857.0,1292728.7608581602,459645518.0,179596234.0,736,922,553.708986,0.7200376931079323,0.39072769551078274,10.834097619815841,55.0,507680686.3333333,56832329.49999997,1523042059.0,42561395.17752858,72,731,736,3.0,16.0,4.0,16.006994150533796,10.152777777777779,44.116275741515224,39.153846206716274,,17358.0,15381.0,,3847251,3265586,,244865,208950,,499583610.0,469749463.0,,681.0,620.0,,39455353,35885.2226830849,163.0994177471791,14.033811483070497,18.653996075006603,14158641.28444722,454.5030114138284,3.544103847116485,4.904925804023677,-1.273428919948298,15,41276,84097,499583610.0,50.21182433085862,West,69185081.81818181,22.395972490797934,495129.8181818182,484523904.1818182,16.7115219979727
California,2022,15945,15945,40.51468102635362,1.0,100.0,3.5982528565900562,3.3376539209332368,41.24615041887983,-0.7714756847422766,64114,2.583264990978164,47.80809031044215,22.0,39356104,3715958,214428,1572644,9.441884796320286,0.5448405157177144,3.9959341503925287,24400784.48,15.22884644567788,5.770463498241907,9.456519850117107,4.180776686764842,10954.0,4991.0,27.83303957119333,12.681641455160298,2.194750550991785,68.6986516149263,CA,651424009.0,812249.3877805487,455678.5,1618938.0946371325,568741988.0,203594110.0,769,967,651.424009,0.8122493877805487,0.35797270870741477,17.6473608828158,33.0,568238868.3333334,56832329.49999997,2174466068.0,76955927.66372961,73,759,769,2.0,16.0,4.0,15.126219273259853,10.397260273972602,39.107494488770634,44.116275741515224,39.153846206716274,15430.0,17358.0,15381.0,3394917,3847251,3265586,205823,244865,208950,553708986.0,499583610.0,469749463.0,736.0,681.0,620.0,39356104,40854.43769206648,175.3044595767767,16.552045116051122,19.53953572233674,16078714.986704884,429.0952696451359,3.7852321111368763,5.086955220799893,-1.9878720941792567,15,45591,91905,553708986.0,22.915688447485696,West,68532690.3076923,21.28792901885877,454884.46153846156,582891318.6923077,19.226752007494852
California,2023,14558,14558,37.09726514058572,1.0,100.0,-8.43500627228182,-8.698651614926312,38.90648021856999,-0.7714756847422766,78672,1.7175528774081164,47.444703942849294,22.0,39242785,3790154,184693,1645673,9.658218701858189,0.470641928191386,4.193568320902811,24330526.7,15.577772099771273,4.872968222399407,1.996685646070273,-13.867125561960192,10097.0,4461.0,25.729570416574663,11.36769472401105,2.2633938578793993,69.35705454045885,CA,677990911.0,840137.4361833953,462081.0,2117474.616505671,647933642.0,204628328.0,782,977,677.990911,0.8401374361833953,0.31581679779485816,4.078281063171563,13.0,627707968.6666666,56832329.49999997,2852456979.0,65447208.85756416,72,783,782,2.0,17.0,4.0,16.835711681096562,10.875,40.51468102635362,39.107494488770634,44.116275741515224,15945.0,15430.0,17358.0,3715958,3394917,3847251,214428,205823,244865,651424009.0,553708986.0,499583610.0,769.0,736.0,681.0,39242785,46571.707033933235,178.88215386498808,17.276829638875018,19.927229935388123,18276034.862156294,384.10048773743756,3.4983348697066887,5.1571683368997965,-2.5345714824504952,15,47977,96334,651424009.0,14.329625935643127,West,70407089.6923077,19.5641959357848,473191.6923076923,607583821.3076923,17.53306920480092
Colorado,2019,1242,1242,22.137660241813833,12.0,78.43137254901961,,,22.137660241813833,-0.9312660827742434,1242,,48.228663446054746,6.0,5610349,155941,50745,91409,2.7795240545641633,0.9044891859668623,1.6292925805506933,3478416.38,4.483103313813167,32.54115338493405,,,920.0,322.0,16.398266845788022,5.739393396025808,2.857142857142857,74.07407407407408,CO,22140602.0,527157.1904761905,287074.5,817848.3309586297,16814155.0,6796244.0,46,51,22.140602,0.5271571904761906,0.40419777265048407,,,22140602.0,3734814.499999999,22140602.0,,8,46,46,0.0,4.0,1.0,59.6229271453414,5.75,,,,,,,,,,,,,,,,,,,5610349,17826.571658615136,141.9806337012075,3.946385866547696,8.199133422894013,1000132.8847833978,796.4550695455333,0.1384667057779965,-0.2401464935125681,-0.5192294477653449,3,38226,72331,0.0,45.06269570244783,West,50894271.916666664,21.260684533168384,430332.4166666667,-28753669.916666664,0.8769757086454497
Colorado,2020,1474,1474,25.92821788709299,14.0,74.50980392156863,17.12266609873936,18.679549114331717,24.032939064453412,-0.9312660827742434,2716,2.680329015455404,52.713704206241516,5.0,5684926,216458,55475,132797,3.8075781461359393,0.9758262464630147,2.3359494916908328,3524654.12,6.141255074412805,25.628528398118807,38.807625961100676,9.321115380825695,1154.0,320.0,20.29929677184892,5.628921115244069,3.60625,78.29036635006784,CO,15290882.0,318560.0416666667,315593.0,225289.75352085498,13008204.0,5060886.0,46,56,15.290882,0.3185600416666667,0.3890534004540519,-30.93737017629421,0.0,18715742.0,3734814.499999999,37431484.0,4843483.4612291185,7,48,46,0.0,4.0,1.0,72.54712972083624,6.857142857142857,22.137660241813833,,,1242.0,,,155941,,,50745,,,22140602.0,,,46.0,,,5684926,10373.732700135684,70.64133457760859,2.6897240175157955,8.09157410316335,589739.0274405156,680.9635125520886,0.45532827761014755,-0.26008700531174894,-0.9030755690666092,3,39545,75231,22140602.0,51.676039768745476,West,60136814.0,24.920214610330017,548793.0909090909,-44845932.0,1.0080032767629739
Colorado,2021,1183,1183,20.670341083342535,14.0,74.50980392156863,-20.27858924453043,-19.74219810040706,22.912073070749784,-0.9312660827742434,3899,2.713135371312998,50.38038884192731,4.0,5723176,178999,47809,117064,3.12761655416503,0.8353578502565708,2.045437708013872,3548369.12,5.044542829298435,26.70908776026682,-17.305435696532356,-13.818837314105448,915.0,268.0,15.987626450767895,4.6827146325746405,3.4141791044776117,77.34573119188504,CO,24168702.0,416701.7586206897,363010.0,415718.658760073,19252432.0,7198188.0,60,66,24.168702,0.4167017586206897,0.37388460844842875,58.05956778686803,14.0,20533395.333333332,3734814.499999999,61600186.0,4652016.438076432,9,57,60,0.0,4.0,1.0,80.79851371414154,6.333333333333333,25.92821788709299,22.137660241813833,,1474.0,1242.0,,216458,155941,,55475,50745,,15290882.0,22140602.0,,46.0,46.0,,5723176,20430.010143702453,135.02143587394343,4.222952780064775,10.483689475913373,1169245.4373419443,660.8975469136699,0.12533470782267814,-0.15073651610951994,-0.48626432308684536,3,42807,80184,15290882.0,46.25059438095067,West,69185081.81818181,22.395972490797934,495129.8181818182,-45016379.81818181,-1.7256314074553991
Colorado,2022,1188,1188,20.586436172517107,16.0,70.58823529411765,-0.40591933382775336,0.4226542688081203,22.39499838098421,-0.9312660827742434,5087,3.060145432373409,50.252525252525245,5.0,5770790,171952,50026,97831,2.979696020822106,0.8668830437427111,1.6952791558868023,3577889.8,4.805961323906622,29.093002698427465,-3.9368935021983353,4.637202200422519,960.0,228.0,16.6355039777916,3.9509321947255054,4.2105263157894735,80.8080808080808,CO,28917507.0,401632.0416666667,310671.0,514906.51118670375,20567064.0,8897022.0,66,76,28.917507,0.40163204166666666,0.4325859053095765,19.648572769857473,6.0,22792363.666666668,3734814.499999999,90517693.0,6916788.1005932465,10,62,66,2.0,4.0,0.0,80.7045330705721,6.2,20.670341083342535,25.92821788709299,22.137660241813833,1183.0,1474.0,1242.0,178999,216458,155941,47809,55475,50745,24168702.0,15290882.0,22140602.0,60.0,46.0,46.0,5770790,24341.33585858586,168.17197241090537,5.0110135700657965,11.436908984731726,1404687.375593687,690.8904810644831,0.10205794278643686,-0.09733326583738755,-0.4165482052826556,3,47346,87598,24168702.0,26.633113139469142,West,68532690.3076923,21.28792901885877,454884.46153846156,-39615183.307692304,-0.7014928463416616
Colorado,2023,1171,1171,20.15222068523057,13.0,76.47058823529412,-2.1092309695945,-1.4309764309764272,20.469665980363406,-0.9312660827742434,6258,0.2780982651269975,51.23825789923142,6.0,5810774,184271,45255,123739,3.1711954379915657,0.7788119104270791,2.129475350443848,3602679.88,5.1148313515993,24.558937651610943,7.164208616358048,-9.537040738815817,884.0,287.0,15.213119629157838,4.939101056072737,3.0801393728222997,75.49103330486764,CO,34001362.0,507483.01492537314,368289.0,638347.5751732202,24523448.0,11312032.0,65,72,34.001362,0.5074830149253732,0.46127412425854636,17.5805438553192,-1.0,29029190.333333332,3734814.499999999,124519055.0,4917281.316348325,7,63,65,2.0,4.0,0.0,68.11035393229248,9.0,20.586436172517107,20.670341083342535,25.92821788709299,1188.0,1183.0,1474.0,171952,178999,216458,50026,47809,55475,28917507.0,24168702.0,15290882.0,66.0,60.0,46.0,5810774,29036.175918018787,184.5182475810084,5.851434249550921,11.186117374380762,1687226.5608384972,635.4770962332651,0.11072193416680275,-0.17263372043839453,-0.3754963343005748,3,50489,92470,28917507.0,11.44960692290772,West,70407089.6923077,19.5641959357848,473191.6923076923,-36405727.692307696,0.588024749445772
Connecticut,2019,666,666,18.628985022407928,22.0,58.82352941176471,,,18.628985022407928,0.09356790676304452,666,,87.68768768768768,3.0,3575074,93295,26482,66813,2.6095963328311527,0.7407399119570672,1.8688564208740857,2216545.88,4.209026343276053,28.385229647891098,,,514.0,152.0,14.377324777053564,4.251660245354362,3.3815789473684212,77.17717717717719,CT,29451750.0,446238.63636363635,404507.0,321590.9961586246,19842058.0,11500811.0,64,76,29.45175,0.44623863636363637,0.579617850124216,,,29451750.0,4621385.299999998,29451750.0,,5,58,64,0.0,3.0,0.0,82.70352355972057,11.6,,,,,,,,,,,,,,,,,,,3575074,44221.84684684685,315.68412026367974,8.238081225731271,17.901727348860472,1580963.7489414413,713.8646229701485,-0.09438358054344338,-0.2383259722398442,-0.21488223092966385,2,44496,78444,0.0,14.41735271244732,Northeast,83986703.55555555,17.275776441693175,171713.77777777778,-54534953.55555555,1.3532085807147531
Connecticut,2020,764,764,21.39726971958654,24.0,54.90196078431373,14.860094062283968,14.714714714714706,20.013127370997232,0.09356790676304452,1430,1.9574728816299454,95.15706806282722,3.0,3570549,142167,26779,115388,3.981656602388036,0.7499967091895392,3.231659893198497,2213740.38,6.42202677804522,18.83629815639354,52.3843721528485,1.1215165017747886,591.0,173.0,16.55207644538697,4.84519327419957,3.4161849710982657,77.35602094240838,CT,44565202.0,571348.7435897436,418750.0,587799.2086561231,31087952.0,16914487.0,78,88,44.565202,0.5713487435897436,0.5440849561270553,51.31597273506667,14.0,37008476.0,4621385.299999998,74016952.0,10686824.39633739,9,75,78,0.0,4.0,0.0,67.61585193757227,8.333333333333334,18.628985022407928,,,666.0,,,93295,,,26482,,,29451750.0,,,64.0,,,3570549,58331.41623036649,313.4707913932206,12.481330462066198,21.845380080206155,2082751.7988991886,537.3961608530813,0.21483094217097065,-0.05809753244038298,-0.376299796521295,2,45668,79855,29451750.0,56.644552650049334,Northeast,97706939.22222222,17.938543065268405,222537.44444444444,-53141737.222222224,3.4587266543181343
Connecticut,2021,745,745,20.66385046583808,15.0,72.54901960784314,-3.4276300825291983,-2.486910994764402,20.230035069277516,0.09356790676304452,2175,1.4342234448920683,91.2751677852349,3.0,3605330,152898,26581,126317,4.240887796678806,0.7372695425938819,3.503618254084924,2235304.6,6.840141607546461,17.384792476029773,7.548165186013622,-0.7393853392583694,551.0,194.0,15.282928331109773,5.380922134728305,2.8402061855670104,73.95973154362416,CT,49543482.0,627132.6835443038,415512.0,754339.8165010478,34860669.0,19188152.0,76,88,49.543482,0.6271326835443037,0.5504240896811246,11.1707784921518,-2.0,41186811.333333336,4621385.299999998,123560434.0,10463248.363315348,8,72,76,0.0,6.0,0.0,84.01443604629969,9.0,21.39726971958654,18.628985022407928,,764.0,666.0,,142167,93295,,26779,26482,,44565202.0,29451750.0,,78.0,64.0,,3605330,66501.31812080537,324.0296275948672,13.741732934294502,21.07990114635831,2397591.972604832,487.252939868409,0.22174302198526333,-0.09608049639696332,-0.3345284494318461,2,47869,83572,44565202.0,15.05543186632076,Northeast,107881276.22222222,15.148931884853305,183909.77777777778,-58337794.222222224,5.5149185809847765
